Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID
Anxiety,a Managing Consultant,San Diego State University,Depression/Anxiety Talk,7 months,Waiting for ct scan results. Anxiety at an all time high today but somehow I’m supposed to be normal at work. 😔,7.0,3.0,,2024-09-17 20:00:02,https://www.fishbowlapp.com/post/waiting-for-ct-scan-results-anxiety-at-an-all-time-high-today-but-somehow-im-supposed-to-be-normal-at-work,872
Anxiety,,San Diego State University,Depression/Anxiety Talk,9 months,"Sometime ago I took meds for anxiety. They did wonders to my mood, overall health, work and personal life. Now I am back again to the original. Better with CBT and doing better in general too. But wonder if I should go back to meds. After all I just want to be happy with me life.",1.0,3.0,,2024-09-17 20:00:26,https://www.fishbowlapp.com/post/sometime-ago-i-took-meds-for-anxiety-they-did-wonders-to-my-mood-overall-health-work-and-personal-life-now-i-am-back-again,873
Anxiety,a Product Marketing Manager,San Diego State University,Fertility Bowl,6 months,"For anyone here who has had an HSG, how much did it hurt? My doctor said to expect a few seconds of cramping, but my previous provider said the same thing about my IUD insertion and that pain was severe. I’m looking for perspectives on what to expect.

My doctor did prescribe valium for me to take before the procedure but I’m not sure how effective that is for pain vs. anxiety.",1.0,5.0,,2024-09-17 20:00:59,https://www.fishbowlapp.com/post/for-anyone-here-who-has-had-an-hsg-how-much-did-it-hurt-my-doctor-said-to-expect-a-few-seconds-of-cramping-but-my-previous-provider-rht8-5,874
Anxiety,an IT Specialist 1,San Diego State University,Job Referrals!,9 months,Does anyone know any legit remote data entry jobs available? I'm struggling with sever anxiety and just need something from home.,4.0,6.0,1.0,2024-09-17 20:06:42,https://www.fishbowlapp.com/post/does-anyone-know-any-legit-remote-data-entry-jobs-available-im-struggling-with-sever-anxiety-and-just-need-something,876
Anxiety,a Digital Strategy Consultant,San Diego State University,Depression/Anxiety Talk,7 months,"Has anyone ever successfully managed TMD besides night guards and physical therapy? If so, how? TMD is a real side effect of anxiety. My jaws pulsate like a pulse point of their own, even after ibuprofen!",2.0,6.0,1.0,2024-09-17 20:06:53,https://www.fishbowlapp.com/post/has-anyone-ever-successfully-managed-tmd-beaides-night-guards-and-physical-therapy-if-so-how-tmd-is-a-real-side-effect-of,877
Anxiety,a Paraprofessional,San Diego State University,ADHD Professionals,a year,"For those that may have seen my posts ,
Despite my struggles with anxiety, motor skills & time reaction due to Attention Deficit Disorder & Autism, I am thankful for the support my employer has shown me during the Crisis Intervention test. They provided me with a 2-day paid study leave, training sessions, & personalized assessments to help me improve. As a teaching assistant, passing this program is mandatory, but I failed despite my devotion.

Now, I ask myself, am I meant to be a teacher?",9.0,7.0,1.0,2024-09-17 20:07:08,https://www.fishbowlapp.com/post/for-those-that-may-have-seen-my-posts-despite-my-struggles-with-anxiety-motor-skills-time-reaction-due-to-attention-deficit,878
Anxiety,a Pharmacy Technician,San Diego State University,Healthcare,a year,"Anyone else ever panic about retirement? I'm in my mid-30s, but I feel very intense anxiety about not having enough money to retire when the day comes. What are some steps I can take to ease the anxiety aside from maxing out my retirement savings accounts each year?",1.0,4.0,,2024-09-17 20:07:27,https://www.fishbowlapp.com/post/anyone-else-ever-panic-about-retirement-im-in-my-mid-30s-but-i-feel-very-intense-anxiety-about-not-having-enough-money-to,879
Anxiety,a Claims Adjuster,San Diego State University,Insurance,4 months,"The stress from working in claims has significantly increased my anxiety and depression. I’m constantly on edge, I’m easily agitated, and have developed a negative outlook on life. Does anyone have any advice?",1.0,7.0,,2024-09-17 20:07:51,https://www.fishbowlapp.com/post/the-stress-from-working-in-claims-has-significantly-increased-my-anxiety-and-depression-im-constantly-on-edge-im-easily,880
Anxiety,a Call Center Supervisor,San Diego State University,Salaries in Healthcare,2 months,I am a call center supervisor for outpatient medical imaging in Arizona. Making $22 per hour. I bring home $2400 a month. I have two kids under 5. Monthly daycare costs are 1600 a month... the financial anxiety is 📈,3.0,5.0,,2024-09-17 20:08:19,https://www.fishbowlapp.com/post/i-am-a-call-center-supervisor-for-outpatient-medical-imaging-in-arizona-making-22-per-hour-i-bring-home-2400-a-month-i-have,881
Anxiety,a Certified Child Life Specialist 1,San Diego State University,Grieving Professionals,5 months,May 16 will be 1 year my daddy transitioned. I have been grieving him ever since. I had to take time from work to be with him. He had 3 strokes and major medical procedure. I been back to work since but some of these jobs and companies I have worked for in past 90 days have not been accepting of it. I'm overly stressed. I am on medication for anxiety and depression. I'm currently pursuing bachelor's in hospitality Management. Any advice,7.0,4.0,,2024-09-17 20:08:43,https://www.fishbowlapp.com/post/may-16-will-be-1-year-my-daddy-transitioned-i-have-been-grieving-him-ever-since-i-had-to-take-time-from-work-to-be-with-him-he-had,882
Anxiety,an Associate,San Diego State University,Depression/Anxiety Talk,10 months,"I’m such an anxiety eater. So stressed out about an upcoming event that I went to chick-fil a, got Mac &cheese, then junk food snacks!",4.0,4.0,,2024-09-17 20:09:06,https://www.fishbowlapp.com/post/im-such-an-anxiety-eater-so-nervous-about-an-upcoming-event-that-i-went-to-chick-fil-a-got-mac-cheese-then-junk-food-snacks,883
Anxiety,a Legal Counsel,San Diego State University,Addiction & Sobriety,a year,"Have a good relationship with my sponsor. But haven’t heard from them in a couple days. Wanted to discuss a really personal issue. I’ve sent 3 texts and called twice since Sunday. I’m only at 9 months and would hate to have to start all this over again with someone else :( I also have trust, codependency, and abandonment issues due to a lot of past trauma, so this is causing me anxiety. I don’t want to seem too needy. I did end up reaching out to talk to some other AAs though about my issue.",1.0,7.0,,2024-09-17 20:09:29,https://www.fishbowlapp.com/post/have-a-good-relationship-with-my-sponsor-but-havent-heard-from-them-in-a-couple-days-not-sure-if-i-should-keep-reaching-out,884
Anxiety,an Associate,San Diego State University,30s & 40s Singles,10 months,Any tips on how to meet people as an introvert? After the pandemic my social anxiety has 📈 especially in large groups,2.0,6.0,,2024-09-17 20:10:03,https://www.fishbowlapp.com/post/any-tips-on-how-to-meet-people-as-an-introvert-after-the-pandemic-my-social-anxiety-has-especially-in-large-groups,885
Anxiety,a Data Analyst,San Diego State University,Staying Healthy,7 months,this is definitely a reassuring place for people with health anxiety (me),5.0,3.0,,2024-09-17 20:10:31,https://www.fishbowlapp.com/post/this-is-definitely-a-reassuring-place-for-people-with-health-anxiety-me,886
Anxiety,a Senior Associate,San Diego State University,Retail & Hospitality,10 months,"What’s a work-related goal you’ve set for yourself this year, and how are you working towards achieving it? I’ve set a goal of not letting adversity and anxiety affect my work life.",3.0,4.0,,2024-09-17 20:10:54,https://www.fishbowlapp.com/post/whats-a-work-related-goal-youve-set-for-yourself-this-year-and-how-are-you-working-towards-achieving-it-ive-set-a-goal-of-not,887
Anxiety,a Cashier Barista,San Diego State University,Retail & Hospitality,5 months,"I have no sense of smell, I'm deaf, I'm blind in right eye, Im diabetic, I have arthritis in all my joints. I am autistic and bipolar, I have anxiety, depression, PTSD, OCD, ADHD. I have learning disabilities. I'm not good with technology or interacting with other. I can't stand on my feet all day. I've been unemployed for about 8 months. I was in the fast food/restaurant industry for about 10 years but I was constantly job hopping every year cuz it's not a good job field for me.",1.0,5.0,,2024-09-17 20:11:17,https://www.fishbowlapp.com/post/i-have-no-sense-of-smell-im-deaf-im-blind-in-right-eye-im-diabetic-i-have-arthritis-in-all-my-joints-i-am-autistic-and-bipolar,888
Anxiety,a Senior Data Analyst,San Diego State University,Confession,8 months,I’m one year into my current role and still feel like I have no idea what I’m doing. The anxiety and impostor syndrome is so crippling I don’t know what to do,11.0,6.0,,2024-09-17 20:11:41,https://www.fishbowlapp.com/post/im-one-year-into-my-current-role-and-still-feel-like-i-have-no-idea-what-im-doing-the-anxiety-and-impostor-syndrome-is-so-crippling-i,889
Anxiety,an Associate,San Diego State University,Student Loans,8 months,"How do your loans affect your mental well-being? This was in an article I was reading earlier today: ""Debt can have a significant effect on our mental well-being. When the constant pressure of financial obligations and the anxiety of meeting payments looms over our heads, it can have an impact on our stress level, sleep and mood.""",1.0,5.0,,2024-09-17 20:12:11,https://www.fishbowlapp.com/post/how-do-your-loans-affect-your-mental-well-being-this-was-in-an-article-i-was-reading-earlier-today-debt-can-have-a-significant-effect,890
Anxiety,a Director 1,San Diego State University,The Worklife Bowl,3 months,"Has anyone taken a leave of absence from Deloitte due to mental health reasons? If so, how did it work, did you still get paid (either full or partial), and how long were you allowed to take the LOA for? I’ve been really really struggling with feeling purpose in life and with depressive thoughts, anxiety, and other mental health issues. Want to know if this is a possibility at all. Thanks all!",7.0,2.0,1.0,2024-09-17 20:12:34,https://www.fishbowlapp.com/post/has-anyone-taken-a-leave-of-absence-from-deloitte-due-to-mental-health-reasons-if-so-how-did-it-work-did-you-still-get-paid,891
Anxiety,a Senior Consultant 1,San Diego State University,Consulting Exit Opportunities,a year,Recruiter said they’re just waiting for the head of the groups approval on my hiring decision. All this waiting is anxiety inducing 😩,5.0,4.0,,2024-09-17 20:12:47,https://www.fishbowlapp.com/post/recruiter-said-theyre-just-waiting-for-the-head-of-the-groups-approval-on-my-hiring-decision-all-this-waiting-is-anxiety,892
Anxiety,a Manager,San Diego State University,Depression/Anxiety Talk,2 months,"I know I should turn off my TV and go outside for a walk, but I have FOMO. With all the uncertainty surrounding the election, are you finding it more difficult to manage your anxiety and avoid feeling completely overwhelmed?",6.0,3.0,,2024-09-17 20:13:10,https://www.fishbowlapp.com/post/i-know-i-should-turn-off-my-tv-and-go-outside-for-a-walk-but-i-have-fomo-with-all-the-uncertainty-surrounding-the-election-are,893
Anxiety,a Team Member,San Diego State University,Depression/Anxiety Talk,a year,Anyone else here experience bullying at work? I finally snapped and need to think about a job that I enjoy again . I have no idea what that would be. Thoughts? I have depression and anxiety and anxiety in therapy once a week I need a job I could enjoy daily.,1.0,4.0,,2024-09-17 20:13:33,https://www.fishbowlapp.com/post/anyone-else-here-experience-bullying-at-work-i-finally-snapped-and-need-to-think-about-a-job-that-i-enjoy-again-i-have-no-idea,894
Anxiety,an Adjudication Specialist,San Diego State University,Healthcare,7 months,"Hi Everyone! I am in a pickle and need some supportive advice. Currently, I am in a position that focuses on individuals with chronic and terminal illnesses, however, I too have been through a few health scares this past year that has left me with severe health anxiety (I am in therapy). I find that working this position makes my health anxiety worse and it may be time for me to pivot in my career. I’m in my early 30s and feel it’s not too late to start over, but I don’t want to take a pay cut.",2.0,2.0,2.0,2024-09-17 20:13:56,https://www.fishbowlapp.com/post/hi-everyone-i-am-in-a-pickle-and-need-some-supportive-advice-currently-i-am-in-a-position-that-focuses-on-individuals-with,895
Anxiety,an Accountant,San Diego State University,Depression/Anxiety Talk,10 months,"I've been suffering with crippling anxiety for at least 6 months now and I can't figure out what's causing it. I'm not even sure what I'm anxious about. It's a constant feeling of dread. You know that feeling in your throat where you feel like you're going to cry? And sometimes I do cry to release it. Can anyone tell me what this is exactly ? And how to manage it?

I've been going to the gym, doing things I enjoy and keeping stress levels low but it's not fixing the issue. :/",8.0,1.0,1.0,2024-09-17 20:14:08,https://www.fishbowlapp.com/post/ive-been-suffering-with-crippling-anxiety-for-at-least-6-months-now-and-i-cant-figure-out-whats-causing-it-im-not-even-sure,896
Anxiety,a SPD,San Diego State University,Depression/Anxiety Talk,8 months,"Strange question… has anyone been on medication(s) that has altered your mood causing anxiety/depression etc? If so, what do you do to cope with the change?",2.0,3.0,,2024-09-17 20:14:21,https://www.fishbowlapp.com/post/strange-question-has-anyone-been-on-medications-that-has-altered-your-mood-causing-anxietydepression-etc-if-so-what-do,897
Anxiety,an Associate,San Diego State University,Black in Law,6 months,"Have those of you that use prescribed psychotropic meds found that it has affected your abilities as a lawyer? I am being prescribed a low dose anti-depressant for anxiety and I guess depression, but I’m scared I won’t be as good a litigator.. Which is probably a good example of why I need the meds 😅",3.0,5.0,,2024-09-17 20:14:44,https://www.fishbowlapp.com/post/have-those-of-you-that-use-prescribed-psychotropic-meds-found-that-it-has-affected-your-abilities-as-a-lawyer-i-am-being-prescribed,898
Anxiety,,San Diego State University,Depression/Anxiety Talk,7 months,"I'm currently at a job that triggers my depression and mild anxiety. I'm choosing to leave at the end of this school year, but am not sure how or what to transition to. I'm sure that I want out of education, but because that's my degree field and the last 24 years of my working life. I need out.",3.0,4.0,1.0,2024-09-17 20:15:08,https://www.fishbowlapp.com/post/im-currently-at-a-job-that-triggers-my-depression-and-mild-anxiety-im-choosing-to-leave-at-the-end-of-this-school-year-but,899
Anxiety,a Senior Associate,San Diego State University,Consulting,a year,In the 4th rd of an interview process for a new role and have so much anxiety between hearing back from these.. anyone deal with this have any advice?,1.0,5.0,,2024-09-17 20:15:32,https://www.fishbowlapp.com/post/in-the-4th-rd-of-an-interview-process-for-a-new-role-and-have-so-much-anxiety-between-hearing-back-from-these-anyone-deal,900
Anxiety,a Senior Associate,San Diego State University,Depression/Anxiety Talk,10 months,"Is taking FMLA looked down upon or something that adversely affects how companies view you? I’m at a Big4 firm and I’ve been burnt out for months now. 2 year long engagement, toxic management and politics.

I have MDD, anxiety and ADHD and have been having suicidal thoughts. I def need time off but can’t help that voice in my head “stfu and tough it out. People out there have it way worse.” Any thoughts?",5.0,3.0,,2024-09-17 20:15:55,https://www.fishbowlapp.com/post/is-taking-fmla-looked-down-upon-or-something-that-adversely-affects-how-companies-view-you-im-at-a-big4-firm-and-ive-been,901
Anxiety,an Associate 1,San Diego State University,Depression/Anxiety Talk,4 months,How do you express to your doctor and insurance company that your anxiety is bad and you can't leavebyour house without getting sick,1.0,3.0,,2024-09-17 20:16:17,https://www.fishbowlapp.com/post/how-do-you-express-to-your-doctor-and-insurance-company-that-your-anxiety-is-bad-and-you-cant-leavebyour-house-without,902
Anxiety,a Manager,San Diego State University,MBA Life,6 months,Sometimes I worry all the networking and putting myself out there makes my anxiety worse. How do you balance ambition with self-care?,8.0,2.0,,2024-09-17 20:16:40,https://www.fishbowlapp.com/post/sometimes-i-worry-all-the-networking-and-putting-myself-out-there-makes-my-anxiety-worse-how-do-you-balance-ambition,903
Anxiety,a Senior Designer,San Diego State University,We're Pregnant!,4 months,"Has anyone experienced more work rage and anger with incompetent/annoying colleagues since getting pregnant? These days I cannot tolerate people who I’ve found mildly annoying in the past and it’s getting hard for me to hide it. I’m in my second trimester and it’s actually causing me a lot of stress and anxiety 😥 I fantasize about telling my colleagues to f*** off, complaining to my boss and rage quitting",5.0,7.0,1.0,2024-09-17 20:17:03,https://www.fishbowlapp.com/post/has-anyone-experienced-more-work-rage-and-anger-with-incompetentannoying-colleagues-since-getting-pregnant-these-days,904
Anxiety,a Legal Counsel 1,San Diego State University,LGBTQIA+ 🐠,9 months,"I love my life. I live my career. I love my spiritual path. I have been single for three years by choice because I wanted to heal my inner being and learn to value myself and belief system. Each day I wake up living in gratitude with the fullness of love and me peace. However, I am not sure about dating again. The anxiety just thinking about it makes me feel so uncomfortable. There are more wounded soldiers in the world than peaceful vibrational human beings. Does anyone else feels this way?",3.0,6.0,1.0,2024-09-17 20:17:20,https://www.fishbowlapp.com/post/i-love-my-life-i-live-my-career-i-love-my-spiritual-path-i-have-been-single-for-three-years-by-choice-because-i-wanted-to-heal,905
Anxiety,a Senior Associate,,Consulting,a year,In the 4th rd of an interview process for a new role and have so much anxiety between hearing back from these.. anyone deal with this have any advice?,1.0,5.0,,2024-09-17 13:34:12,https://www.fishbowlapp.com/post/in-the-4th-rd-of-an-interview-process-for-a-new-role-and-have-so-much-anxiety-between-hearing-back-from-these-anyone-deal,900
Anxiety,a Senior Associate,,Depression/Anxiety Talk,10 months,"Is taking FMLA looked down upon or something that adversely affects how companies view you? I’m at a Big4 firm and I’ve been burnt out for months now. 2 year long engagement, toxic management and politics.

I have MDD, anxiety and ADHD and have been having suicidal thoughts. I def need time off but can’t help that voice in my head “stfu and tough it out. People out there have it way worse.” Any thoughts?",5.0,3.0,,2024-09-17 13:34:35,https://www.fishbowlapp.com/post/is-taking-fmla-looked-down-upon-or-something-that-adversely-affects-how-companies-view-you-im-at-a-big4-firm-and-ive-been,901
Anxiety,an Associate 1,,Depression/Anxiety Talk,4 months,How do you express to your doctor and insurance company that your anxiety is bad and you can't leavebyour house without getting sick,1.0,3.0,,2024-09-17 13:34:58,https://www.fishbowlapp.com/post/how-do-you-express-to-your-doctor-and-insurance-company-that-your-anxiety-is-bad-and-you-cant-leavebyour-house-without,902
Anxiety,a Manager,,MBA Life,6 months,Sometimes I worry all the networking and putting myself out there makes my anxiety worse. How do you balance ambition with self-care?,8.0,2.0,,2024-09-17 13:35:21,https://www.fishbowlapp.com/post/sometimes-i-worry-all-the-networking-and-putting-myself-out-there-makes-my-anxiety-worse-how-do-you-balance-ambition,903
Anxiety,a Senior Designer,,We're Pregnant!,4 months,"Has anyone experienced more work rage and anger with incompetent/annoying colleagues since getting pregnant? These days I cannot tolerate people who I’ve found mildly annoying in the past and it’s getting hard for me to hide it. I’m in my second trimester and it’s actually causing me a lot of stress and anxiety 😥 I fantasize about telling my colleagues to f*** off, complaining to my boss and rage quitting",5.0,7.0,1.0,2024-09-17 13:37:50,https://www.fishbowlapp.com/post/has-anyone-experienced-more-work-rage-and-anger-with-incompetentannoying-colleagues-since-getting-pregnant-these-days,904
Anxiety,a Legal Counsel 1,,LGBTQIA+ 🐠,9 months,"I love my life. I live my career. I love my spiritual path. I have been single for three years by choice because I wanted to heal my inner being and learn to value myself and belief system. Each day I wake up living in gratitude with the fullness of love and me peace. However, I am not sure about dating again. The anxiety just thinking about it makes me feel so uncomfortable. There are more wounded soldiers in the world than peaceful vibrational human beings. Does anyone else feels this way?",3.0,6.0,1.0,2024-09-17 13:37:52,https://www.fishbowlapp.com/post/i-love-my-life-i-live-my-career-i-love-my-spiritual-path-i-have-been-single-for-three-years-by-choice-because-i-wanted-to-heal,905
Anxiety,an Executive Assistant 1,,Depression/Anxiety Talk,2 months,"Someone help me to understand, I am a Army Veteran, 44 years old, and a mother of 6. I suffer from PTSD. Severe manic bipolar depression, and severe anxiety. I have been with this man for almost 13 years. He is a narcissistic, bipolar Hispanic man who loves to belittle me, make fun of me, put me down in ways that you would never believe, and has a tendency to hurt me just to make his self feel more like a man. I don't know how to get free safely. I'm so scared and extremely unhappy. Help pls",1.0,3.0,,2024-09-17 13:38:11,https://www.fishbowlapp.com/post/someone-help-me-to-understand-i-am-a-army-veteran-44-years-old-and-a-mother-of-6-i-suffer-from-ptsd-severe-manic-bipolar-depression,906
Anxiety,a Manager 1,,Deloitte Layoffs Casualties,7 months,I made it to the 6th and final round interview last week of a dream job and got positive feedback on my interview but that they are making a decision next week and I’m slowly dying of anxiety.,7.0,1.0,,2024-09-17 13:38:33,https://www.fishbowlapp.com/post/i-made-it-to-the-6th-and-final-round-interview-last-week-of-a-dream-job-and-got-positive-feedback-on-my-interview-but-that-they,907
Anxiety,a Consultant 1,,Depression/Anxiety Talk,8 months,I am trying to quit nicotine but I am a mess and my anxiety has gone wild is there anyway you can help me.,2.0,4.0,,2024-09-17 13:38:57,https://www.fishbowlapp.com/post/i-am-trying-to-quit-nicotine-but-i-am-a-mess-and-my-anxiety-has-gone-wild,908
Anxiety,a Receptionist,,Depression/Anxiety Talk,a year,I haven’t worked in over a year. After so many failed interviews I finally got the job I wanted and I start in 2 weeks. I’m nervous and anxious to return back to work. While not working for a year I feel like my anxiety got worse. Any tips,7.0,2.0,,2024-09-17 13:39:20,https://www.fishbowlapp.com/post/i-havent-worked-in-over-a-year-after-so-many-failed-interviews-i-finally-got-the-job-i-wanted-and-i-start-in-2-weeks-im-nervous-and,909
Anxiety,a Registered Nurse 1,,Ask A Recruiter - Healthcare,a year,😓 Dealing with micromanagement and rude leadership on a long-term engagement can be tough. 🤯 Any advice on how to manage anxiety in this situation? Share your strategies and support! 💪🗣️ #WorkAnxiety #SeekingAdvice,1.0,5.0,,2024-09-17 13:39:44,https://www.fishbowlapp.com/post/dealing-with-micromanagement-and-rude-leadership-on-a-long-term-engagement-can-be-tough-any-advice-on-how-to-manage-anxiety,910
Anxiety,"a VP, Government Relations 1",,Travel Recommendations,a year,"Does anyone have any recommendations on how to support someone with severe flight anxiety? My partner has a really hard time, to the point where when multiple trips come up (a wedding followed by a family vacation in a foreign country) she can really shit down and bail on all. I am always supportive of her decisions but is any to support her better. We travel a lot, and a lot of it her ideas too, but then she’ll change her mind and cancel last minute saying “you go”. I just want to help her.",2.0,7.0,,2024-09-17 13:40:09,https://www.fishbowlapp.com/post/does-anyone-have-any-recommendations-on-how-to-support-someone-with-severe-flight-anxiety-my-partner-has-a-really-hard,911
Anxiety,an Associate,,New York City,6 months,Any doctor/psychiatrist/therapist recommendations in NYC for short term disability leave (and FMLA) for burnout/anxiety?,1.0,6.0,,2024-09-17 13:40:33,https://www.fishbowlapp.com/post/any-doctorpsychiatristtherapist-recommendations-in-nyc-for-short-term-disability-leave-for-burnoutanxiety,912
Anxiety,a Digital Strategy Consultant 1,,Depression/Anxiety Talk,8 months,Lately I feel the anxiety and depression is so overwhelming all I want to do is quit my job. It’s so hard getting out of bed even. I am not functioning well.,5.0,4.0,,2024-09-17 13:41:03,https://www.fishbowlapp.com/post/lately-i-feel-the-anxiety-and-depression-is-so-overwhelming-all-i-want-to-do-is-quit-my-job-its-so-hard-getting-out-of-bed-even-i,913
Anxiety,a Corporate Sales Representative,,The Worklife Bowl,3 months,New job anxiety,3.0,4.0,,2024-09-17 13:41:28,https://www.fishbowlapp.com/post/new-job-anxiety,914
Anxiety,a Senior Copywriter 1,,Fertility Bowl,10 months,"My wife had the retrieval about 3 weeks ago. A day or two before retrieval, she started getting hives all over arms and legs. We thought it might be the anxiety. Since then, it has continued to grow and she still has them. It clears off occasionally with Benadryl. We are now taking steroid to curb it. Anyone here familiar with this situation? Could it be related to the fertility meds? It doesn’t hurt or is uncomfortable but just looks horrific. Thanks!",1.0,4.0,1.0,2024-09-17 13:41:51,https://www.fishbowlapp.com/post/my-wife-had-the-retrieval-about-3-weeks-ago-a-day-or-two-before-retrieval-she-started-getting-hives-all-over-arms-and-legs-we,915
Anxiety,an Investment Associate,,Confession,8 months,"its been just about two years since I moved to a new country and still struggle to make friends. I enjoy doing a lot of things but when I have to do it alone and meet people its a struggle and id rather just be at home doing my own thing to avoid anxiety as a whole. This also causes me to just neglect any potential/current relationships. How do I overcome this? I fear it will get worse as time goes on, its already been influencing my time getting in the gym..",1.0,8.0,,2024-09-17 13:42:11,https://www.fishbowlapp.com/post/its-been-just-about-two-years-since-i-moved-to-a-new-country-and-still-struggle-to-make-friends-i-enjoy-doing-a-lot-of-things,916
Anxiety,a Human Resources Generalist,,Startups and Entrepreneurship,a year,"My company uses ActivTrak as a hunting tool vs monitoring tool. I have now been called out for leaving FEW mins early on a few days BUT my other 9+ hour days are overlooked. They have a ranking where employees are placed on RIF list if repeatedly flagged. My boss has reached out and asked to “explain” myself to which I have asked what I can do to improve my metrics and not be flagged again, but have not gotten a response. It’s causing so much anxiety. Anyone else in the same boat?",2.0,6.0,,2024-09-17 13:42:42,https://www.fishbowlapp.com/post/my-company-uses-activtrak-as-a-hunting-tool-vs-monitoring-tool-i-have-now-been-called-out-for-leaving-few-mins-early-on-a-few,917
Anxiety,a Manager 1,,The Real Estate Bowl,7 months,I have reserves to cover for the mortgage of my rental but every 1st or rent payment due date (2 units) I stress and have high anxiety that they won't pay and eviction (never done an eviction). Any tips on how you handle this? Thanks,1.0,6.0,,2024-09-17 13:43:05,https://www.fishbowlapp.com/post/i-have-reserves-to-cover-for-the-mortgage-of-my-rental-but-every-1st-or-rent-payment-due-date-2-units-i-stress-and-have-high,918
Anxiety,"a Still Life Stylist, Prop Stylist 1",,Depression/Anxiety Talk,3 months,"I deal with depression and anxiety all the time, I overthink things to the maximum, I need a remedy to calm my struggles. Suggestions anyone?",1.0,3.0,,2024-09-17 13:43:33,https://www.fishbowlapp.com/post/i-deal-with-depression-and-anxiety-all-the-time-i-overthink-things-to-the-maximum-i-need-a-remedy-to-calm-my-struggles,919
Anxiety,an Associate Attorney,,Black in Law,7 months,"For the first time, I’m on vacation and didn’t bring my laptop. I’m proud I did it because that’s something I really wanted to try out for my mental health. But I’m trying to manage the anxiety this is causing. Any tips?",3.0,3.0,,2024-09-17 13:43:56,https://www.fishbowlapp.com/post/for-the-first-time-im-on-vacation-and-didnt-bring-my-laptop-im-proud-i-did-it-because-thats-something-i-really-wanted-to-try,920
Anxiety,a Retired Navy Veteran GUY,,Depression/Anxiety Talk,23d,"Hello all,

I'm looking for advice or guidance on how to explain and make my wife truly understand the struggle of living with major depression / anxiety / severe ADHD/chronic insomnia and the very intense and dark emotional roller coaster ride that feels never-ending. She said she understands but I don't think she truly understands and I may be mistaken. It is really hard for me to understand her emotions and actions when I can't control mine. So any feedback would be greatly appreciated.",6.0,2.0,1.0,2024-09-17 13:44:19,https://www.fishbowlapp.com/post/hello-all-im-looking-for-advice-or-guidance-on-how-to-explain-and-make-my-wife-truly-understand-the-struggle-of-living-with,921
Anxiety,a Data Analyst,,Interview Tips,6 months,Entry level never had a job. I have a second round with cambia for data analytics. I have never been in this round and i think performance anxiety is setting in. Any advice what to do and look forward to? Its on Monday,6.0,2.0,2.0,2024-09-17 13:44:34,https://www.fishbowlapp.com/post/entry-level-never-had-a-job-i-have-a-second-round-with-cambia-for-data-analytics-i-have-never-been-in-this-round-and-i-think,922
Anxiety,a Consultant,,MBA Applicants,8 months,need some help. not that great gre scores (161/159/5.5) due to clinically bad test anxiety but I made it into MBB last year and graduated from an ivy 5 yrs ago. should i not have bothered applying to hsw?,2.0,6.0,,2024-09-17 13:44:47,https://www.fishbowlapp.com/post/need-some-help-not-that-great-gre-scores-1611595-5-due-to-clinically-bad-test-anxiety-but-i-made-it-into-mbb-last-year-should-i,923
Anxiety,an Associate,,Relationships,a year,"How do you deal with jealousy/anxiety in an early relationship stage? Me and my bf were looking at my bf’s phone and noticed that he was text messaging a female co-worker. I randomly learned that they’ve been kinda close at work (not sure how close) but he has never mentioned this co-worker to me. So I got curious and ended up looking up who this coworker is and now feel like I’m just obsessing for no reason. They are prob just friends, and he hasn’t shown me any reason to worry. Any advice?",1.0,4.0,,2024-09-17 13:45:21,https://www.fishbowlapp.com/post/how-do-you-deal-with-jealousyanxiety-in-an-early-relationship-stage-me-and-my-bf-were-looking-at-my-bfs-phone-and-noticed,924
Anxiety,a Senior Manager,,Consulting,8 months,"I’m in a bit of a transitional period and unsure where I might want to go next in my career. Has been a big point of anxiety for me.

Does anyone know of any career advisors/coaches that specialize in helping figure out what career path to take?",4.0,3.0,,2024-09-17 13:45:50,https://www.fishbowlapp.com/post/im-in-a-bit-of-a-transitional-period-and-unsure-where-i-might-want-to-go-next-in-my-career-has-been-a-big-point-of-anxiety-for-vgfx-5,925
Anxiety,an Assistant Manager,,Retail & Hospitality,a year,How do you handle anxiety at work? and how does your management react to someone having a panic attack?,2.0,3.0,,2024-09-17 13:46:14,https://www.fishbowlapp.com/post/how-do-you-handle-anxiety-at-work-and-how-does-your-management-react-to-someone-having-a-panic-attack,926
Anxiety,a Retail Sales Associate 1,,Addiction & Sobriety,5 months,"I know many people have shared thoughts about depression on this bowl. I myself am dual diagnosis as they say - in addition to my alcoholism, I am diagnosed with chronic, severe anxiety and depression. While I have only been sober for 21 months, I have taken medications for my depression since 2000. Sharing this in case it helps others: https://www.nytimes.com/2024/04/25/well/mind/antidepressants-side-effects-anxiety-stress.html?unlocked_article_code=1.nU0.oAiW.Mj9Jry0IJ2gr&smid=url-share",3.0,3.0,,2024-09-17 13:46:38,https://www.fishbowlapp.com/post/i-know-many-people-have-shared-thoughts-about-depression-on-this-bowl-i-myself-am-dual-diagnosis-as-they-say-in-addition-to,927
