Neurodiversity,Posted By,Employer,Time Posted,Content,Reactions,Timestamp Collected,Post URL,Hierarchy,Post ID,Comment ID
OCD,Other,Accenture 1,a month,Sorry to hear.,,9/20/24 12:04,https://www.fishbowlapp.com/post/it-vexes-me-how-ocd-is-used-as-a-cutesy-adjective-it-can-be-a-debilitating-disability-here-i-am-at-almost-2am-with-chemical,1,7,158
OCD,Other,a Consultant 1,a month,"I agree with you and I wish you a lot of luck. It’s also very frustrating hearing the words toxic, narcissist and gaslighting being thrown around left and right and applying these very specific psychological terminologies to very general areas of life.",4,9/20/24 12:04,https://www.fishbowlapp.com/post/it-vexes-me-how-ocd-is-used-as-a-cutesy-adjective-it-can-be-a-debilitating-disability-here-i-am-at-almost-2am-with-chemical,1,7,159
OCD,Other,KPMG 1,a month,"100% C1

To the point that deranged people reply to posts insisting it’s not true, clinging to their false narratives and fantasy worlds.

It’s narcissism, malevolence, envy, and pride all wrapped up together.",,9/20/24 12:04,https://www.fishbowlapp.com/post/it-vexes-me-how-ocd-is-used-as-a-cutesy-adjective-it-can-be-a-debilitating-disability-here-i-am-at-almost-2am-with-chemical,1,7,160
OCD,Other,an Attorney 2,9 months,"What kind of accommodations are you looking for? Whether or not it’s difficult will largely depend on your employer unfortunately. In theory, it should be easy to go to your employer (HR if you have them or manager if not) with a doctors note specifying your restrictions and how that restriction will help you perform your job. Sadly discrimination does still exist, but I do think it’s getting better. And if you are performing well, that’s all a lot of partners care about at the end of the day. The other good thing is, you do not need to disclose your specific disability to your manager. It may help in some situations, but in others (especially mental health) you may want to just ask for the accommodation.

I have a recent accommodation for another health condition (but one that is often stigmatized, not as much as mental health though). My manager does know what my condition is. I work from home as needed and have some minor changes to my office set up. Very easy to secure.",1,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,1,8,161
OCD,Other,an Associate Attorney 1,9 months,"The game is rigged. I have Apergers, but I am extremely high functioning. I got DOUBLE TIME on all my exams in college and in law school, SAT and LSAT, MPRE, AND THE BAR EXAM.

I have a stack of paperwork of over 300 pages going back to when I was 4 years old from doctors. It’s not hard at all. It’s a fucking pain in the god damn ass to gather up all the paperwork and organize it in a pretty little bow though. Took me about six months.

…And it was all bullshit. I’m not retarded. I don’t need the extra time , quite the opposite. The game is rigged. I was born with a silver spoon very far up my ass.

All the rich people can afford doctors for their children so they can get diagnosed with bullshit. The rich people get extra time, which is what makes those exams hard in the first place—not enough time. It’s modern day Jim Crowe. People talk about white male privilege and all kinds of garbage. But this is REAL privilege—rich privilege.

The half that pass the bar exam are all the rich people. It has nothing to do with whomever can afford the fancy prep classes, it’s all about the extra time.


Then you get out into the real world. Give an ADA accommodation request letter to your employer and you’re pretty much bullet proof. They can’t ever fire you—less they get sued.

I sued an employer for firing me for discrimination. I got $80,000. Though as you can tell by my post, it was probably because I am an asshole. Fuckers.",5,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,1,8,162
OCD,Other,an Associate 1,9 months,"The vast majority of people don’t get extra time on the bar and way more than 50% pass, so maybe you aren’t as smart as you think you are…","8
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,2,8,163
OCD,Other,an Attorney 1,9 months,I believe this bc I’ve seen it played out with classmates.,,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,3,8,164
OCD,Other,a Director 1,9 months,"God I love blunt people, don’t ever change AA1!","3
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,4,8,165
OCD,Other,an Associate Attorney 1,9 months,About 50% of the people that pass get accommodations. I’d love to be shown otherwise.,,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,5,8,166
OCD,Other,an Associate 1,9 months,"AA1 if that makes you feel better about taking an accommodation you claim you didn’t need, tell yourself whatever you want, but that isn’t based on anything other than your own imagination. According to this article from the ABA journal, most people have their accommodation request denied. https://www.abajournal.com/web/article/bar-examinees-have-little-success-with-accommodation-requests-and-say-the-process-is-stressful","1
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,6,8,167
OCD,Other,an Associate Attorney 1,9 months,"Did you even read it?! It says what I’m saying!

First this is purely anecdotal of one loser that was too poor to get test accommodations. She only had 3 notes from two years prior, which means she tried to get this done WHILE she was in law school. She had ZERO records or letters from a psychologist or psychiatrist. She had a PCP and NP letter, that’s it. Oh, and she spent only $10,000 overall, because she waited until the 11th hour. She’s a lazy turd. The rich people get started early when the children are in primary or middle school. They spend ten times that amount of decades.

Second, it quotes some director/ dean at a law school that helps with appeals for accommodations who speculates AN 80% SUCCESS RATE! the appeals process cost hundreds of dollars and THOUSANDS of dollars if you get representation. Only rich people can afford it. The game is rigged.



YOU JUST PROVED MY POINT, you fig newton trash can!!",,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,7,8,168
OCD,Other,an Associate Attorney 1,9 months,"Did you even read it?! It says what I’m saying!

First this is purely anecdotal of one loser that was too poor to get test accommodations. She only had 3 notes from two years prior, which means she tried to get this done WHILE she was in law school. She had ZERO records or letters from a psychologist or psychiatrist. She had a PCP and NP letter, that’s it. Oh, and she spent only $10,000 overall, because she waited until the 11th hour. She’s a lazy turd. The rich people get started early when the children are in primary or middle school. They spend ten times that amount of decades.

Second, it quotes some director/ dean at a law school that helps with appeals for accommodations who speculates AN 80% SUCCESS RATE! the appeals process cost hundreds of dollars and THOUSANDS of dollars if you get representation. Only rich people can afford it. The game is rigged.



YOU JUST PROVED MY POINT, you fig newton trash can!!",,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,1,8,169
OCD,Other,a Senior Counsel 1,9 months,My best friend in college sued the lsat for extra time. They ended up settling her case instead of risking an adverse decision,,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,1,8,170
OCD,Other,an Associate 2,9 months,"You may want to speak with a disability lawyer about what types of accommodations you can negotiate in your workplace. They will be specific to you and your disabilities. Folks have posted in the past about accommodations like working from home, and having a certain number of days you can take off for appointments every month.",1,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,1,8,171
OCD,Other,an Associate 3,9 months,"There is a bowl for lawyers with ADHD. You may receive some helpful answers in that bowl.

I have ADHD and I have never sought accommodations at my law firm. The only thing I have requested based on my ADHD was that my office remain in the quiet corner, instead of moving me to a loud spot in the office and they honored my request.",3,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,1,8,172
OCD,Other,an Associate 2,9 months,"Someone posted this very useful website in the depression/anxiety bowl: https://askjan.org

It lists disabilities and possible accommodation ideas for them.",2,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,1,8,173
OCD,Author,Authoran Associate,9 months,Amazing. Thank you!!,"2
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,2,8,174
OCD,Author,Authoran Associate,9 months,Amazing. Thank you!!,2,9/20/24 12:05,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations-nrcf-5,1,8,175
OCD,Other,a Casualty Claims Specialist 1,7 months,"Your description sounds like the rule rather than the exception -- except for the ""I get paid well"" part. Unfortunately, ""old dogs"" tend to dominate the manager ranks. There are some very good managers who are positive coaches and mentors, but there are probably just as many who were great adjustors but just aren't management material.",7,9/20/24 12:05,https://www.fishbowlapp.com/post/need-some-help-from-you-all-im-in-specialty-claims-and-im-a-high-performer-im-a-team-of-1-hardly-take-time-off-due-to-the-workload-and,1,9,176
OCD,Other,an Analyst 1,7 months,"What if you just ask one day, so what do you think I’ve been doing really well? Get him to answer. Then say very pleasantly, that is what I need from you. Some positive feedback now and then. Hopefully that will cause him to pause and think on that.",7,9/20/24 12:05,https://www.fishbowlapp.com/post/need-some-help-from-you-all-im-in-specialty-claims-and-im-a-high-performer-im-a-team-of-1-hardly-take-time-off-due-to-the-workload-and,1,9,177
OCD,Other,a Claims Adjuster 3,7 months,I completely agree with this‼️,,9/20/24 12:05,https://www.fishbowlapp.com/post/need-some-help-from-you-all-im-in-specialty-claims-and-im-a-high-performer-im-a-team-of-1-hardly-take-time-off-due-to-the-workload-and,2,9,178
OCD,Other,a Claims Adjuster 3,7 months,I completely agree with this‼️,,9/20/24 12:05,https://www.fishbowlapp.com/post/need-some-help-from-you-all-im-in-specialty-claims-and-im-a-high-performer-im-a-team-of-1-hardly-take-time-off-due-to-the-workload-and,1,9,179
OCD,Other,a Claims Adjuster 1,7 months,I mean there are a lot of people still in claims. So yes people put up with it for one reason or another. Just start making your exit strategy.,3,9/20/24 12:05,https://www.fishbowlapp.com/post/need-some-help-from-you-all-im-in-specialty-claims-and-im-a-high-performer-im-a-team-of-1-hardly-take-time-off-due-to-the-workload-and,1,9,180
OCD,Other,a Claims Adjuster 2,7 months,"I have never been on a team of 1, I can only imagine the stress you’re under. Sounds like a toxic environment.",4,9/20/24 12:05,https://www.fishbowlapp.com/post/need-some-help-from-you-all-im-in-specialty-claims-and-im-a-high-performer-im-a-team-of-1-hardly-take-time-off-due-to-the-workload-and,1,9,181
OCD,Other,an Account Manager 1,7 months,"Anonymous....

I was in your position in June. I've been in corporate America since I was 18. 2 Fournate 500 companies and was wrongful terminated when I finally said enough is enough.",2,9/20/24 12:05,https://www.fishbowlapp.com/post/need-some-help-from-you-all-im-in-specialty-claims-and-im-a-high-performer-im-a-team-of-1-hardly-take-time-off-due-to-the-workload-and,1,9,182
OCD,Author,Authora Claims Adjuster,7 months,So what’d you do after that?,"1
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/need-some-help-from-you-all-im-in-specialty-claims-and-im-a-high-performer-im-a-team-of-1-hardly-take-time-off-due-to-the-workload-and,2,9,183
OCD,Author,Authora Claims Adjuster,7 months,So what’d you do after that?,1,9/20/24 12:05,https://www.fishbowlapp.com/post/need-some-help-from-you-all-im-in-specialty-claims-and-im-a-high-performer-im-a-team-of-1-hardly-take-time-off-due-to-the-workload-and,1,9,184
OCD,Author,a Claims Adjuster 4,6 months,Ooof I honestly don't know if I could work for someone like that. I hate not feeling like I can take time off and my work not being acknowledged.,,9/20/24 12:05,https://www.fishbowlapp.com/post/need-some-help-from-you-all-im-in-specialty-claims-and-im-a-high-performer-im-a-team-of-1-hardly-take-time-off-due-to-the-workload-and,1,9,185
OCD,Other,an Associate 1,6 months,"1. After verbal directions follow up via email and say ""per your request ima do x. Will have it by tomorrow."" Then if she doesn't reply it's on her.

2. Simply say no to more work. She piles it on you? Say sorry I'm at capacity. Or say you're happy to do it next week does that work?",11,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,1,10,186
OCD,Other,a Senior Litigation Paralegal 1,6 months,"Be glad she piles work on you. The best lesson, is to be nice, and do things your way and implement the compound preferences as a nice additive like seasoning at the end. Don’t be so critical on yourself, and don’t burn out.",3,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,1,10,187
OCD,Other,an Associate 4,6 months,This advice is not very good,"6
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,2,10,188
OCD,Other,a Senior Litigation Paralegal 1,6 months,"The difference between me and you, is when I’m in your shoes, I’ll get the work done at a solid “B” grade, and keep going for 5 years. Meanwhile, I’ll sprinkle some call options on Wall Street to make a quick 200k, as I have since January.

The 2k billable a year is easy. 3.5k is easier, just a dull few years. Dealing with the personalities that come with this gig, is the dysfunction of this industry. Partners need to understand doctor hierarchy is superior academically and they don’t fuss over the trivial with patients. Our clients are annoying enough.

So again, don’t burn out.","3
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,3,10,189
OCD,Other,a Lawyer 1,6 months,"Hmm as a paralegal, not sure if you are in the best position to be providing advice on such matters","4
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,4,10,190
OCD,Other,an Associate 4,6 months,"L1, agreed, though the substantive quality of SLP1's comments also always speaks for itself too.","4
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,5,10,191
OCD,Other,an Associate 5,6 months,BGM,"2
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,6,10,192
OCD,Other,a Litigation Paralegal 1,6 months,What is BGM?,,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,7,10,193
OCD,Other,a Litigation Paralegal 1,6 months,What is BGM?,,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,1,10,194
OCD,Other,an Associate 2,6 months,Sounds like a privacy partner at my firm,5,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,1,10,195
OCD,Other,an Associate 3,6 months,"In my mind there is only one solution …… lol but its in exchange for your licence and freedom!!

I have a partner exactly like that - i have really tried with her and now i just want to leave as soon as something else comes through.
Don’t waste your time . It will only get worse. Look for something else.",1,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,1,10,196
OCD,Other,an Associate 6,6 months,Wait there are partners who are not OCD and do not micromanage? Where do I find one? Help!,2,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,1,10,197
OCD,Other,an Associate 3,6 months,Lolllll let me know where these are - i’ll work for that firm!,,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,2,10,198
OCD,Other,an Associate 3,6 months,Lolllll let me know where these are - i’ll work for that firm!,,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,1,10,199
OCD,Other,an Associate 6,6 months,Someone just spotted a unicorn. I want to know where! I want a report 9.09 AM Monday morning. Times New Roman. Please proofread and run spellcheck. No more than three pages. Single spaced. All double spaces. No extra spaces after a full stop! Thank you!,3,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,1,10,200
OCD,Other,a Litigation Paralegal 1,6 months,She may be pushing you out the firm...,1,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,1,10,201
OCD,Other,an Associate 6,6 months,This!,"1
reactions",9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,2,10,202
OCD,Other,an Associate 6,6 months,This!,1,9/20/24 12:05,https://www.fishbowlapp.com/post/any-suggestions-on-how-to-deal-with-a-partner-gaslighting-you-she-is-ocd-and-micromanaging-she-frequently-comments-that,1,10,203
OCD,Other,a Social Worker 1,a month,Talkiatry has excellent Dr's who have knowledge and experience who have been very helpful to me.,4,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,204
OCD,Author,Authora Manager,a month,Thank you. Will look that up.,,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,2,11,205
OCD,Author,Authora Manager,a month,Thank you. Will look that up.,,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,206
OCD,Author,,a month,I have OCD and have had a lot of treatment. I recommend Rogers Behavioral Health. They take most insurances and you will work on ERP with a behavioral specialist,3,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,207
OCD,Author,Goldman Sachs 1,a month,"describe OCD, wearing a mask is not OCD",2,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,208
OCD,Other,FCB 1,a month,"Ok, boomer","2
reactions",9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,2,11,209
OCD,Other,Goldman Sachs 1,a month,"It takes one to see one, boomer","2
reactions",9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,3,11,210
OCD,Other,Goldman Sachs 1,a month,"It takes one to see one, boomer",2,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,211
OCD,Other,a Social Worker 1,a month,And they are virtual and take insurance. I didn't care for the first Dr. but get along great with my second one.,3,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,212
OCD,Other,a Customer Service Representative 1,a month,I'm glad you didn't give up after the first one. I tell people all the time don't give up if you don't mesh with the first one you meet. I loved my first one but she left but the second one is great as well.,,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,2,11,213
OCD,Other,a Customer Service Representative 1,a month,I'm glad you didn't give up after the first one. I tell people all the time don't give up if you don't mesh with the first one you meet. I loved my first one but she left but the second one is great as well.,,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,214
OCD,Other,FCB 1,a month,The Psychology Today directory is a fantastic resource. You can search by speciality and method of payment/insurance,2,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,215
OCD,Other,a Senior Manager 1,a month,You might so better posting this in a local group for you. People are going to be recommending services all over the world in this bowl.,,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,216
OCD,Other,a Data Scientist 1,a month,"Hey. I am sorry to hear that. Please, take a look to the TMS treatment for OCD. It changed my life.",1,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,217
OCD,Other,a MRI Technologist 1,a month,Do you accept my insurance ???,,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-a-recommendation-for-a-very-experienced-and-competent-doctor-who-treats-ocd,1,11,218
OCD,Other,a Senior IT Auditor 1,10 months,"Not sure what you mean by “without any reliance on medical help,” but this is definitely something I would talk to a therapist or psychiatrist who specializes in OCD about. They can help individualize what types of coping mechanisms would work best for your situation. No one here is going to be able to do that for you unfortunately.",,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-an-ocd-what-do-you-do-when-you-start-feeling-very-very-bad-and-there-is-no-stopping-feeling-like-crap-for-hours,1,12,219
OCD,Other,a Vice President 1,10 months,"Something that has helped me is the concept of ridiculing those thought patterns/compulsions first heard about it in Man’s Search for Meaning by Viktor Frankl. Essentially you take the power out of those thoughts by making fun of them and acknowledging they are not rational. The mind is powerful and my anxiety used to manifest as a feeling of pressure on my back, this method allowed me to challenge my irrational thought patterns/compulsions.",2,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-an-ocd-what-do-you-do-when-you-start-feeling-very-very-bad-and-there-is-no-stopping-feeling-like-crap-for-hours,1,12,220
OCD,Other,a Manager 1,10 months,"I know you are trying to stay away from medical help, but ERP therapy works well and you can get it through NOCD virtually.",,9/20/24 12:06,https://www.fishbowlapp.com/post/does-anyone-have-an-ocd-what-do-you-do-when-you-start-feeling-very-very-bad-and-there-is-no-stopping-feeling-like-crap-for-hours,1,12,221
OCD,Other,an Associate 3,9 months,"What kinds of accommodations would one seek? I’ve heard of a reduced hours requirement due to depression but I think they also took a pay cut. I have anxiety and just got diagnosed with ADHD. While it’s hard to bill sometimes, I’ve been trying to ask for what I need from the people I work with (solid deadlines, meetings when needed, wfh, etc.). I haven’t told my firm about my situation because I don’t want them to think I can’t do my job. But it definitely shows up sometimes and not sure if people speak poorly of my work/timing. I usually get good/decent feedback though. Your question is very interesting",3,9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,1,13,222
OCD,Other,an Associate 1,9 months,F,3,9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,1,13,223
OCD,Other,an Attorney 1,9 months,There’s also a lawyers with ADHD bowl,3,9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,1,13,224
OCD,Author,Authoran Associate,9 months,"Yep, I’m a member and I posted there too but it was removed as a dupe. And, I’m curious about accommodations for mental health diagnoses beyond just ADHD, and I’m curious specifically about BL.","5
reactions",9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,2,13,225
OCD,Author,Authoran Associate,9 months,"Yep, I’m a member and I posted there too but it was removed as a dupe. And, I’m curious about accommodations for mental health diagnoses beyond just ADHD, and I’m curious specifically about BL.",5,9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,1,13,226
OCD,Author,an Associate 2,9 months,F,1,9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,1,13,227
OCD,Author,a Manager 1,9 months,I’m also curious to hear if anyone received accommodations for depression/anxiety. Tia,3,9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,1,13,228
OCD,Other,a Manager 1,9 months,"I’d imagine it would have to be well documented and supported by PCP or Psych.

Flexible work schedule sounds like a reasonable accommodation","1
reactions",9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,2,13,229
OCD,Other,a Manager 1,9 months,"I’d imagine it would have to be well documented and supported by PCP or Psych.

Flexible work schedule sounds like a reasonable accommodation",1,9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,1,13,230
OCD,Other,an of Counsel 1,9 months,I think this is 50% of people in biglaw honestly. Close to 100% of the partnership at some firms lolz.,2,9/20/24 12:10,https://www.fishbowlapp.com/post/have-any-of-yall-sought-accommodations-related-to-your-mental-health-diagnoses-like-adhd-autism-ocd-etc-what-types-of-accommodations,1,13,231
OCD,Other,a Consultant 1,9 months,would suggest you seek help of a professional like doctor or psychologist/therapist.,2,9/20/24 12:11,https://www.fishbowlapp.com/post/if-youve-successfully-managed-ocd-or-depression-without-medication-can-you-share-your-experience-why-didnt-you-use-medication,1,15,232
OCD,Other,Authoran Associate,9 months,"I have been in therapy since I was 16 (30 now). I have both diagnosed OCD, ADHD/ASD, and Depression. I have been on Prozac for 14 years with stings of non-medicated months.

OCD is considerably easier to keep in check with higher dosages of SSRIs. View medication as a means to lower the “baseline” level of symptoms. There will still need to be skills learned to compensate for the rest - that is where CBT and DBT come in to play. If you wish to not take medicine then I would explore those options first. Just know, I am not aware of anyone truly OCD that has had luck with just those.

May I ask why you are opposed to medicine? My quality of life improved (albeit with side effects) when I became medicated.",1,9/20/24 12:11,https://www.fishbowlapp.com/post/if-youve-successfully-managed-ocd-or-depression-without-medication-can-you-share-your-experience-why-didnt-you-use-medication,1,15,233
OCD,Author,Authoran Associate,9 months,"Thank you so much for sharing your experience. I’ve tried an SSRI and a tricyclic and had intolerable adverse responses to both. I’m also concerned about the long term side effects even if another SSRI is more tolerable.

ERP (plus CBT and some DBT skills) have been working so far, albeit slowly, to improve both OCD and depression. My OCD specialist reports that not all patients benefit from medication. So I am curious if others also found a non-medication route to health and what that looks like. (I’m of course working with a psychiatrist.)","2
reactions",9/20/24 12:11,https://www.fishbowlapp.com/post/if-youve-successfully-managed-ocd-or-depression-without-medication-can-you-share-your-experience-why-didnt-you-use-medication,2,15,234
